,idx,word_guesses,first_pass,solution_words,solution
588,588,larice;cava,larice R cava NA,La;ricerca;vana,La ricerca vana
589,589,ape;sante;dita,UN ape sante E R E dita,Una;pesante;eredità,Una pesante eredità
590,590,rane;tigre,AVE rane tigre CI,Aver;anetig;reci,Aver anetig reci
591,591,pie;asso;lati;razzi,A M pie D asso lati T E R razzi,Ampie;da;ssolati;terrazzi,Ampie da ssolati terrazzi
592,592,rio;Negro;passero,rio Negro S passero NO,Rione;grossosereno,Rione grossosereno
593,593,cocco;la;tini;Po;tini,cocco la tini Po tini,Coccolati;nipotini,Coccolati nipotini
594,594,picco;isba;menti,picco L isba N D A menti,Piccoli;sbadamenti,Piccoli sbadamenti
595,595,lepre;visi,BEL lepre visi O NI,Belle;previsioni,Belle previsioni
596,596,volta;muta,RI volta TE muta,Rivolta;temuta,Rivolta temuta
597,597,Rossi;astro;nano,Rossi O M astro RE nano,Rossiomastro;renano,Rossiomastro renano
598,598,avo;opera;oche,L avo R opera T oche,Lavoro;per;attoche,Lavoro per attoche
599,599,strada;erba,NE strada AC erba,Nestrar;acerba,Nestrar acerba
600,600,Falcone;oca,Falcone NT oca SA,Fal;conento;casa,Fal conento casa
601,601,su;re;avi;orti;ora,su BI re GR avi T orti M ora LI,Subire;gravi;torti;morali,Subire gravi torti morali
602,602,presepe;re;tori,IM presepe re N tori E,Imprese;perentorie,Imprese perentorie
603,603,muli;ale,muli N O A P ale,Mulino;a;pala,Mulino a pala
604,604,lenti;adipe;tori,V A lenti adipe S C A tori,Valenti;ad;ipeschatori,Valenti ad ipeschatori
605,605,assi;antere;ali,APP assi ON antere ali TY,Appassionante;realità,Appassionante realità
606,606,Po;carter;azze,S Po R carter R azze,Sporcar;terrazzé,Sporcar terrazzé
607,607,tram;amo;etto,S tram amo MI CH etto,Stramamo;michetto,Stramamo michetto
608,608,podista;topi;nato,CA podista topi C C O nato RE,Capo;di;stato;picconatore,Capo di stato picconatore
609,609,pastore;sode,IM pastore sode NSO,Impasto;reso;denso,Impasto reso denso
610,610,bradipi;anta;Ti,F I bradipi anta R A Ti,Fibra;di;piani;tarì,Fibra di piani tarì
611,611,stoino;tori;colo,stoino T tori D I colo,Stoinotto;ridicolo,Stoinotto ridicolo
612,612,unto;oli,unto CC oli E VE,Un;tocco;lieve,Un tocco lieve
613,613,duna;rami,RA duna rami CI,Radunar;amici,Radunar amici
614,614,arnia;sola,LI arnia N sola,Liarnià;ansola,Liarnià ansola
615,615,celle;tesa;ore,E C celle N tesa P ore,Eccellente;sapore,Eccellente sapore
616,616,cono;modista,E cono modista TO,Economo;di;stato,Economo di stato
617,617,toasting;lord,S toasting lord A,Stoasti;gorda,Stoasti gorda
618,618,prete;re;litri,prete S E re S litri,Preteser;esistenti,Preteser esistenti
619,619,barba;ratto,RU barba ratto LI,Rubar;barattoli,Rubar barattoli
620,620,rea;ore;oli,CU rea M ore V oli,Cure;amorevoli,Cure amorevoli
621,621,in;versi;date;Enza,in versi ON date ND Enza,Inversione;da;tendezza,Inversione da tendezza
622,622,epa;arso;presepe;rami,PR epa R arso R presepe rami CI,Preparar;sorprese;per;amici,Preparar sorprese per amici
623,623,Rodi;Golia;si,P Rodi Golia T U si,Prodigoli;autosi,Prodigoli autosi
624,624,tra;medi;dito,tra medi T R A dito RI,Trame;di;traditori,Trame di traditori
625,625,stola;naso;Ande,VA stola naso IL Ande SE,Vasto;lana;soillande,Vasto lana soillande
626,626,tende;rete;nera;tela;posa,AT tende rete nera M EN tela S posa,Attendere;teneramente;la;sposa,Attendere teneramente la sposa
627,627,con;arpa;re,IN con TR arpa re NTI,Incontrar;parenti,Incontrar parenti
628,628,presa;remo;belve,presa GI remo MEN belve GI,Presagire;momenti;belve,Presagire momenti belve
629,629,pia;chela;data;ginepro;oca;anni,SAp pia TE chela SBA data G ginepro V oca D anni,Sappiate;che;la;sbadataggine;provo;cadani,Sappiate che la sbadataggine provo cadani
630,630,vita;leva;prete,E vita leva NE prete SE,Evite;la;vane;pretese,Evite la vane pretese!
631,631,vincitore;remi,vincitore P remi O,Vincio;repimoio,Vincio repimoio
632,632,in;licei,in FE licei B I,Infezioni;eibi,Infezioni eibi
633,633,ara;faro,C ara F faro TTA,Caraffa;rotta,Caraffa rotta
634,634,frange;re;re;menti,IN frange re I re GO L A menti,Infrangere;i;regolamenti,Infrangere i regolamenti
635,635,favo;sai;presa,favo L O sai M presa,Favolosa;impresa,Favolosa impresa
636,636,est;ancia,R est O M ancia,Restò;mancia,Restò mancia
637,637,ante;Diana,P I ante Diana NAS,Piante;di;ananas,Piante di ananas
638,638,disco;ore;strato,disco R S ore GI strato,Discorso;registato,Discorso registato
639,639,lettera;coda;lana;sci,D lettera NI coda L lana sci T A,Dettarani;codola;nascita,Dettarani codola nascita
640,640,bilia;tori,A bilia T tori,Abili;attori,Abili attori
641,641,allevatore;lega;tea;reti,QU allevatore E lega N tea reti NO,Quallevato;record;eterno,Quallevato record eterno
642,642,sol;mesti,sol mesti FA SE,Solme;stifase,Solme stifase
643,643,Adige;nove,ST Adige nove SI,Stadi;genovesi,Stadi genovesi
644,644,avolo;avi;Cita,F avolo S avi N Cita,Favolosa;vincita,Favolosa vincita
645,645,arpa;Era;peri;collo,D arpa LIB Era peri L D E collo,Dar;palie;rarepi;lde;col;ocolo,Dar palie rarepi lde col ocolo
646,646,unta;bus;ciocco,unta bus ciocco,Un;tabù;sciocco,Un tabù sciocco
647,647,madido;are;mina;teste,PRI madido M IN are DO mina teste SSO,Prima;di;dominare;domina;te;stesso,Prima di dominare domina te stesso
648,648,ara;prese;zio;negra;Cam;ode,UN ara P prese N T A zio negra F I Cam ode R NA,Una;rapresentazione;grefica;moderna,Una rapresentazione grefica moderna
649,649,bacca;teca;tela,bacca R A teca N tela,Baccarate;c;antela,Baccarate c antela
650,650,pedine;con;torri,pedine D A con torri V A,Pedineda;contor;rivavara,Pedineda contor rivavara
651,651,turbati;lieti,turbati G lieti N TE,Turb;atiglieti;nte,Turb atiglieti nte
652,652,rum;iri;secchi,AG rum iri N secchi TI,Agrumi;rinsecchiti,Agrumi rinsecchiti
653,653,cardi;est;dente,cardi N est R I dente,Cardine;stridente,Cardine stridente
654,654,conti;are;membri,conti N U are membri R,Continuare;me;Brir,Continuare me Brir
655,655,ala;chef;ape,M ala TO chef ape NA,Malato;che;fa;pena,Malato che fa pena
656,656,filo;roso;mano,filo roso mano,Filoroso;mano,Filoroso mano
657,657,tre;nodi;tori,tre nodi M I N A tori,Treno;di;Milanatori,Treno di Milanatori
658,658,gru;Po;ile,gru P Po D ile O NI,Gruppo;di;leoni,Gruppo di leoni
659,659,peri;di;tra;orsi,peri O di tra S C orsi,Periodi;trascorsi,Periodi trascorsi
660,660,pero;nata;lago;ante,PE pero nata lago C C ante,Peperonata;lagoccante,Peperonata lagoccante
661,661,are;est;ape;ala;rea,F are F est ape R L ala U rea,Fare;festa;per;la;luarea,Fare festa per la luarea
662,662,capo;est,IN capo est RI,Incapoe;strieri,Incapoe strieri
663,663,sposi;odi;ali,DI sposi TIV odi GIT ali,Dispositivo;digitali,Dispositivo digitali
664,664,pie;radice;ami,PE pie radice R ami CA,Pepiera;di;ceramica,Pepiera di ceramica
665,665,assale;ara,assale R I P ara TO,Assale;riparato,Assale riparato
666,666,armadi;avi;dee;ala;onda,L armadi D avi dee R ala F I onda,L;arma;di;davide;era;la;fionda,L'arma di davide era la fionda
667,667,re;redi;ape;reo;osa,C re DE redi S ape reo GN IC osa,Credered;in;sapere;ogni;cosa,Credered in sapere ogni cosa
668,668,Po;boa,CU Po boa TO,Cupo;boato,Cupo boato
669,669,fiaba;nata,CUF fiaba G nata,Cuffifa;bagnata,Cuffifa bagnata
670,670,prete;remo;eco;dita,prete ND E remo LT eco M O dita,Pretende;molte;comodità,Pretende molte comodità
671,671,ala;Torino,L ala Torino NO,L;alatori;nono,L'alatori nono
672,672,ras;sardi;porta;porta,C ras sardi porta I N porta,Crass;ardita;di;porta;in;porta,Crass ardita di porta in porta
673,673,radar;mine,radar I mine S E,Radar;iminesé,Radar iminesé
674,674,bando;seta;tine,bando NE S seta RA N tine,Bandonees;serrante,Bandonees serrante
675,675,lama;toro,lama T toro TTO,Lamattoro;totto,Lamattoro totto
676,676,arabo;lava;elica,P arabo lava N G elica,Parabola;vanaglìca,Parabola vanaglìca
677,677,astri;arco;rade,L astri C arco N T rade,Lastracar;contrade,Lastracar contrade
678,678,in;denti;uva;tasca,in CI denti S uva S tasca LA,Incidenti;su;vasta;scala,Incidenti su vasta scala
679,679,nasi;raspe;nata,U nasi G NO raspe TTI nata,Una;signora;spettinata,Una signora spettinata
680,680,avi;ara;avola,L avi T ara PID avola,La;vita;rapida;vola,La vita rapida vola
681,681,asse;lima;canti,T asse L lima N canti,Tasselli;mancanti,Tasselli mancanti
682,682,tine;rio;alte;nati,I tine RA rio alte R nati VO,Itinerario;altoernativo,Itinerario altoernativo
683,683,gru;oca;rosa;do,gru PP oca N O rosa R do,Gruppo;canoro;sardo,Gruppo canoro sardo
684,684,chino;cono;cono;cera,chino N cono S CE cono S cera,Chi;non;conosce;conoscera,Chi non conosce conoscera
685,685,erta;iris;armi,AV erta NT iris P armi,Aver;tanti;risparmi,Aver tanti risparmi
686,686,aro;are;alata,UN aro S are G alata,Una;rosa;regalata,Una rosa regalata
687,687,massi;Ra,massi LU Ra TI,Mas;silurati,Mas silurati
688,688,attori;star;posa,T R attori star I posa TO,Tattoristar;iposato,Tattoristar iposato
689,689,neri;rose,P E neri G O rose,Pene;rigorose,Pene rigorose
690,690,tris;est;Adige;tee;grata,tris T est O RI Adige N tee MI grata,Triste;storia;di;gente;emigrata,Triste storia di gente emigrata
691,691,ambi;timo;ori;retti,ambi E N timo LT ori ST retti,Ambienti;molto;ritratti,Ambienti molto ritratti
692,692,orto;nidi;ala,P orto nidi P ala ZZI,Portoni;di;palazzi,Portoni di palazzi
693,693,ginepro;onde,PA ginepro F onde,Pagine;profonde,Pagine profonde
694,694,avo;raspa,avo N CE raspa,Avoncer;as;spara,Avoncer as spara
695,695,lino;pero;soma;lato,lino pero soma lato,L;inoperoso;malato,L'inoperoso malato
696,696,re;re;sol,SP re CA re sol DI,Sprecare;soldi,Sprecare soldi
697,697,perla;telo;di,"perla telo di AT, I",Perlate;lodatì,Perlate lodatì
698,698,tasca;oro,VES tasca G oro,Vestasca;gororo,Vestasca gororo
699,699,est;arca,P est arca LLI,Pestar;calli,Pestar calli
700,700,oboi;Eros,oboi C Eros SA,Obiocero;sassa,Obiocero sassa
701,701,matita;menti,AM matita R A menti,Amatì;taramenti,Amatì taramenti
702,702,anta;casa;gradinata,F anta STI casa gradinata LE,Fantastica;sacca;di;gradina,Fantastica sacca di gradina
703,703,rema;redi;ginocchio,T rema redi S P A ginocchio,Tremare;di;spagnochio,Tremare di spagnochio
704,704,auto;re,C auto E re,Cauto;eure,Cauto eure
705,705,tende;rea;arco,A T tende rea L V arco,Attendere;al;varco,Attendere al varco
706,706,antina;pollo,S antina pollo NIA,Santi;Napolionià,Santi'Napolionià
707,707,est;Tigri;Giove;oli,V est I Tigri Giove RD OG N oli,Vestiti;grigioverdognoli,Vestiti grigioverdognoli
708,708,assi;ori;orzo,M assi CCI ori NF orzo,Massiccio;rinforzo,Massiccio rinforzo
709,709,nassa;ori;avi;seno;ami,NO nassa P ori L avi TA seno N ami,Non;assaporì;la;vita;se;non;ama,Non assaporì la vita se non ama
710,710,numero;mano,numero mano,Nume;romano,Nume romano
711,711,arto;amaro;Talia,REP arto amaro R TI Talia,Reparto;amarortitalia,Reparto amarortitalia
712,712,ras;nato,MIT ras PIA nato,Mitra;spianato,Mitra spianato
713,713,Asti;nidi;rocca,B Asti O nidi rocca TI,Bastioni;idrocaci,Bastioni idrocaci
714,714,rosi;tassi;est,P rosi tassi LV est RO,Prosità;s;l;vestro,Prosità s.l.vestro
715,715,teda;ante,teda N Z ante,Te;danzante,Te danzante
716,716,ami;arpa;tinella;etto,ami C arpa N tinella B etto LA,Amica;rampanti;nella;bettola,Amica rampanti nella bettola
717,717,est;pere;avi;tori,F est A pere X avi A tori,Festa;per;ex;aviatori,Festa per ex aviatori
718,718,in;redi;tea;aro,in G redi E N tea M aro,Ingrediente;amaro,Ingrediente amaro
719,719,elfi;Eros;adipe,B elfi OR Eros adipe SCO,Bel;fiorer;osadi;pe;scoco,Bel fiorer osadi pe scoco
720,720,rei;re;epe,F A rei LP re S epe,Fare;il;presidente,Fare il presidente
721,721,menti;ari;ari,A U menti T ari FF ari,Aumenti;tariffari,Aumenti tariffari
722,722,Verdi;are,DO Verdi S F are,Dover;disfare,Dover disfare
723,723,sitar;tra;cesti;pale,VI sitar tra cesti C E pale RMO,Visitar;Tracesti;cepalo;ermo,"Visitar Tracesti, cepalo, ermo"
724,724,sci;rami;lire,sci rami lire,Sciarmi;lirerie,Sciarmi lirerie
725,725,alci;ridicolo;re,C alci ATO ridicolo re,Calciatori;di;Colore,Calciatori di Colore
726,726,viso;topo,A viso topo STO,Avisotto;posto,Avisotto posto
727,727,Ero;miss;nari,Ero I CI miss I O nari,Eroici;missionari,Eroici missionari
728,728,re;conta;nati,re NT I conta M I nati,Retinti;contaminati,Retinti contaminati
729,729,pere;remi;ali;ditali,pere S T remi M ali R I M E ditali,Per;estremi;mali;rimedi;tali,Per estremi mali rimedi tali
730,730,ave;avi,ave R L avi N TA,Averla;vinta,Averla vinta
731,731,Ares;nidi;manti,F Ares OG nidi SAR manti,Fare;sogni;disarmanti,Fare sogni disarmanti
732,732,re;rene;prese;tema;pera;rene;mani,C re DE rene L prese N tema S pera rene L DO mani,Crederé;nel;presidente;ma;serpere;nel;domani,"Crederé nel presidente, ma serpere nel domani"
733,733,gerle;assi;diari;teli,LEG gerle M assi ME diari STO teli,Legger;le;massime;di;Aristotelî,Legger le massime di Aristotelî
734,734,sol;mi;Ero,E sol mi S T Ero,Esolmi;stero,Esolmi stero
735,735,Australia;enti,CL Australia M BI enti,Clasificati;mbienti,Clasificati mbienti
736,736,attico;raggio,P attico raggio SI,Patti;coraggiosi,Patti coraggiosi
737,737,come;nari,"come TI, nari A",Cometì;na;ria,Cometì na ria
738,738,cena;Marocco;etto,ES cena RSI Marocco L etto,Escenarsi;ma;raccoletto,Escenarsi ma raccoletto
739,739,radio;di;agente,I radio di OS agente,Ira;di;odiosa;gente,Ira di odiosa gente
740,740,meduse;tea;fa;ode;rosi,meduse N tea F fa T T ode C O rosi,Medùs;entea;ffatto;decorosi,Medùs entea ffatto decorosi
741,741,re;stella;osti,P re stella S C osti,Prestella;scosti,Prestella scosti
742,742,stie;stie,B E stie R E stie,Bestie;restie,Bestie restie
743,743,peri;redi;etto,S U peri O redi R etto,Superiore;diretto,Superiore diretto
744,744,Siam;ore,A Siam I N ore,Asia;minore,Asia minore
745,745,ori;odi;sci;pera,ori T T odi sci O pera NTI,Originali;di;scioperanti,Originali di scioperanti
746,746,assi;arse;Ra;re,SC assi N arse R Ra TU re,Scassinar;serrature,Scassinar serrature
747,747,rande;aste;Rodi;ore,G rande MO N aste Rodi S U ore,Grande;monastero;di;Suore,Grande monastero di Suore
748,748,anca;Aladino;letto;ora,GR anca V Aladino letto C ora TO,Grande;cavaliando;lettocorato,Grande cavaliando lettocorato
749,749,letto;ala;mi;mensa;ore,letto L G ala mi C O mensa L ore,L;ettologa;l;amico;men;salore,L'ettologa l'amico men salore
750,750,Fermat;est,AF Fermat est AR,Affermate;star,Affermate star
751,751,con;topo;alato,con topo C OS alato,Conto;poco;salato,Conto poco salato
752,752,Ande;astro;nomi,ST Ande NOG astro nomi CO,Stand;enogastronomico,Stand enogastronomico
753,753,Eva;ore;scale,Eva S ore F I scale,Evasore;fiscale,Evasore fiscale
754,754,arco;cani;otre;Dante,ST arco cani M otre P I Dante,Star;cosa;nimo;trepidante,Star cosa nimo trepidante
755,755,assai;toro;greto,assai S toro S E greto,Assai storo;segreto,Assai storo segreto
756,756,ali;coni;grida,M ali N coni grida R SO,Malinconigi;darso,Malinconigi darso
757,757,denti;estetica;Ati;amati,I denti estetica IZZ Ati amati TA,Identite;steticaia;z;amatita,Identite steticaia z amatita
758,758,capi;titani,capi E N titani C H E,Capienti;tanciche,Capienti tanciche
759,759,asso;tino,SP asso tino MI,Spassoti;nomini,Spassoti nomini
760,760,viole;mani,viole NTI U mani,Violenti;umani,Violenti umani
761,761,nativo;stranieri;ed;corso,U nativo stranieri L ed I S corso,Una;vita;s;orienti;erediscorso,Una vita s orienti erediscorso
762,762,mici;di;lime;cani,mici di A lime C cani S MI,Micidiali;meccanismi,Micidiali meccanismi
763,763,ala;nidi;asino;oro,ES ala ZI O nidi G asino D oro,Esalazioni;di;gas;inodoro,Esalazioni di gas inodoro
764,764,Bambi;noti;star;do,Bambi noti star do,Bambino;titostar,Bambino titostar
765,765,esca;remo;ore,P esca remo R M ore,Pescare;mormore,Pescare mormore
766,766,mini;trono,mini S trono TO,Ministro;noto,Ministro noto
767,767,armadio;ginestra,armadio RI ginestra NA,Arma;di;origine;strana,Arma di origine strana
768,768,dive;mani;radici;arsi,dive R S A mani E radici B arsi,Diversa;maniera;di;cibarsi,Diversa maniera di cibarsi
769,769,cella;reo;in,MA cella reo V in I,Macellare;ovini,Macellare ovini
770,770,presepe;fette;tomaia,presepe R fette DI tomaia NI,Prese;perfette;di;tomaiani,Prese perfette di tomaiani
771,771,ava;are;are,ava N Z are are T E,Avanzare;a;reate,Avanzare a reate
772,772,asse;otri;strale,asse G N otri ME strale,Assegno;trimestrale,Assegno trimestrale
773,773,Alpi;arditi;ore,P Alpi T arditi M ore,Palpitar;di;timore,Palpitar di timore
774,774,sole;aratri;est,S sole C aratri est E,Ssolera;c;arrieste,Ssolera c arrieste
775,775,busto;Roma;tic,AR busto A Roma tic O,Arbusto;amoratico,Arbusto amoratico
776,776,mine;Ron;eco;ave,mine S T Ron eco N F ave,Minestrone;con;fave,Minestrone con fave
777,777,Belgio;torero;mani,Belgio C A torero mani STA,Bel;giocatore;romanista,Bel giocatore romanista
778,778,porta;losco,porta CHI losco RO,Portachiloso;c;oro,Portachiloso c'oro
779,779,orme;colo,EN orme ZOC colo,Enorme;zoccolo,Enorme zoccolo
780,780,alci;manti;ore,M alci manti D A M ore,Malcì;mantiada;m;amore,Malcì mantiada m'amore
781,781,amo;ore;ali,F amo S ore ali T Y,Famoso;realità,Famoso realità
782,782,Edipo;chiave;re,Edipo chiave re,È;di;poche;vere,È di poche vere
783,783,odi;si;spider;Ra,C odi si spider Ra TO,Codisi;spie;derato,Codisi spie derato
784,784,con;tori;ara,con tori N C ara T O,Conto;rincarato,Conto rincarato
785,785,stop;erba;are,PO stop erba L L are,Posto;per;ballare,Posto per ballare
786,786,api;spera;lidi;nato,L api spera BI lidi SE G nato RI,Lapis;per;abili;disegnatori,Lapis per abili disegnatori
787,787,mari;anni,TRA mari NG anni,Tramar;inganni,Tramar inganni
788,788,su;per;bidoni,su per bidoni,Superbi;doni,Superbi doni
789,789,orma;enorme,RIF orma R enorme,Riformare;norme,Riformare norme
790,790,Racconigi;seri;iene;isola,STI RACCONIGI S seri Z iene isola I,Stiraci;conigisseri;zie;nisolai,Stiraci conigisseri zie nisolai
791,791,navi;tosa;ava;mi,U navi S tosa CR ava TT A R mi,Una;visota;scavata;rami,Una visota scavata rami
792,792,Ate;tra;cori,UN Ate tra cori N A,Una;tetra;corinna,Una tetra corinna
793,793,Ares;cena,F Ares cena TE,Fare;scenate,Fare scenate
794,794,agli;agli;est;menti,T agli agli I NV est I menti,Tagli;agli;inviestimenti,Tagli agli inviestimenti
795,795,valle;tese,valle T tese X Y,Vallette;sexy,Vallette sexy
796,796,anta;rei;ali;re;odi;melograno,C anta UT O rei T ali A re L odi melograno N,Cantautore;italiano;delodì;mel;gran,Cantautore italiano delodì mel gran
797,797,nano;sa;teli;nove,U nano IO sa teli nove LA,Una;noiosa;telenovela,Una noiosa telenovela
798,798,remi;seno;vela,T remi S seno vela D Y,Tre;misse;no;vale;dài,Tre misse no vale dài
799,799,Ate;alette;aria,M Ate RI alette R aria,Materia;letteraria,Materia letteraria
800,800,erba;muta;corni,S erba RIM muta corni M A,Serbar;immuta;corni,Serbar immuta corni
801,801,Poe;asics;ali,Poe SI asics C ali CA,Poesia;sicilicacica,Poesia sicilicacica
802,802,teste;di;urne,PRO teste di urne,Proteste;diurne,Proteste diurne
803,803,picco;arca;Eros,picco L arca SCH Eros A,Piccola;rascè;rosa,Piccola rascè rosa
804,804,colli;netta;chef;lata,colli netta chef lata,Collinetta;che;flata,Collinetta che flata
805,805,per;prati,per RIR prati SE,Perrir;pratisese,Perrir pratisese
806,806,pie;Eva,pie D Eva LGO,Piede;valgo,Piede valgo
807,807,bricco;nero;antico,bricco nero M antico,Briccone;romantico,Briccone romantico
808,808,di;scodella;in,di scodella C in S,Disco;della;cinisca,Disco della cinisca
809,809,re;amo;in;onda,re C L amo in F onda TO,Reclamo;infondato,Reclamo infondato
810,810,asino;uri,asino S C uri,Asini;scuri,Asini scuri
811,811,accetta;eco;si;liuti,accetta R eco N si G liuti LI,Accettare;consigli;utili,Accettare consigli utili
812,812,ante;Adige;va,L AL ante RN Adige NO va,La;lanterna;di;genova,La lanterna di genova
813,813,vetri;tine,N O vetri E S tine,Nove;triestine,Nove triestine
814,814,Alpi;tea;tesa,P Alpi TAN tea T tesa,Palpitante;attesa,Palpitante attesa
815,815,romani;ape;etto,GI romani C ape RF etto,Giromanica;perfetto,Giromanica perfetto
816,816,radi;nate;remi,G radi nate G remi T E,Gradinate;gremite,Gradinate gremite
817,817,tesa;Ionio;rose,MOL tesa NZ Ionio N E rose,Molte;sanzioni;onerose,Molte sanzioni onerose
818,818,oli;noci;antenne,T OP oli noci N Q U antenne,Topolino;cinquantenne,Topolino cinquantenne
819,819,tag;diva;rime,S tag E diva rime SI,Stagè;di;vari;mesi,Stagè di vari mesi
820,820,radici;droghe;agli,F radici droghe R P agli A,Fradici;drugherpaglia,Fradici drugherpaglia
821,821,avo;ora;nato,L avo R ora FFI nato,Lavoro;raffinato,Lavoro raffinato
822,822,ali;erta,L ali B erta,La;libertà,La libertà
823,823,Allen;are;eredi,Allen T are L eredi N I,Allentare;le;eredini,Allentare le eredi
824,824,are;etto,F are FF etto,Far;effetto,Far effetto
825,825,pieno;tede;lati,COP pieno tede L lati VU,Coppie;note;della;tivù,Coppie note della tivù
826,826,est;remo;rigo;re,est remo re,Estremo;remero,Estremo remero
827,827,ala;coni;chiostro,C ala M A I coni N chiostro,Calamai;con;inchiostro,Calamai con inchiostro
828,828,tra;man;uova,tra man uova,Trama;nuova,Trama nuova
829,829,neve;ali,PIN neve N TR ali,Pinne;venterali,Pinne venterali
830,830,si;cachet;menta,MU si cachet O R menta,Musica;che;tormenta,Musica che tormenta
831,831,oli;mente;gioia;oca;tori;tomaia,S oli TA mente F angioia GI oca tori D A T tomaia,Solitamente;fa;già;o;giocatori;d;attomiaia,Solitamente fa già o giocatori d'attomiaia
832,832,menti;pia;oli,M O menti pia CE V oli,Momenti;piacevoli,Momenti piacevoli
833,833,osso;lana;mici,GR osso lana CO mici TA,Grosolana;comicità,Grosolana comicità
834,834,con;danza;intere,con COR danza D intere SSI,Concordanza;d;interesse,Concordanza d'interesse
835,835,ave;avo;cero,ave R L avo cero CA,Aver;la;voce;roca,Aver la voce roca
836,836,raggio;oli;tic,CO raggio SAP oli tic A,Coraggioosa;politica,Coraggioosa politica
837,837,in;ile;orzo,in U T ile SF orzo,Inutile;sforzo,Inutile sforzo
838,838,rivo;epa;rose,rivo L T epa U rose,Rivolte;paure,Rivolte paure
839,839,sporta;remo;tori,E sporta remo L tori S O,Esportare;molto;riso,Esportare molto riso
840,840,pira;remo;tasti,IS pira remo L tasti MA,Ispirare;molto;stima,Ispirare molto stima
841,841,ambi;tee;re;dita,ambi tee re dita,Ambite;eredità,Ambite eredità
842,842,setter;lettori,setter I F lettori,Sette;riflettori,Sette riflettori
843,843,cava;si,AL cava S si,Alcava;sissi,Alcava sissi
844,844,va;va;espressi,E va SI va espressi ON E,Evasiva;espressione,Evasiva espressione
845,845,assi;seri,FAL assi seri E,Falassi;serie,Falassi serie
846,846,ali;nasi;liana,S ali nasi C I liana,Salina;siciliana,Salina siciliana
847,847,Po;rete;poli,Po VE rete N D O poli,Povere;tenendopoli,Povere tenendopoli
848,848,ritto;reni;lista,SC ritto reni CH I lista,Scrittore;nichilista,Scrittore nichilista
849,849,pia;rete;conti,S pia NA rete R conti,Spianare;terrònti,Spianare terrònti
850,850,lama;oca;oca;oca,lama T oca L CI oca RI oca,L;amato;calcio;carica,L'amato calcio carica
851,851,in;lire;ami,in U T I lire C L ami,Inutili;reclami,Inutili reclami
852,852,serra;ante,LA serra D I ante,Laser;radiante,Laser radiante
853,853,anitre;alata,RA anitre NS alata,Rana;in;tersalata,Rana in tersalata
854,854,pia;re;con;divi,pia C E re con divi SO,Piacre;condiviso,Piacre condiviso
855,855,rive;rive;chiavi,rive D E rive C chiavi,Rivederi;v;ecciavi;chi,Rivederi v ecciavi chi
856,856,menta;si;pero,MO menta NE si CU pero,Momentane;sicupero,Momentane sicupero
857,857,con;ori;atto,con T ori F atto,Conto;rifatto,Conto rifatto
858,858,tre;maghi;otto;neri,E S tre maghi otto neri A,Estrema;ghiottoneria,Estrema ghiottoneria
859,859,curie;Sem,OS curie Sem PI,Oscuri;esempi,Oscuri esempi
860,860,mahout;ossa,mahout OL ossa L I,Mahout;olsalì,Mahout olsalì
861,861,rada;stiva;pera;vere;etto,TA rada S stiva RE pera vere I L N etto,Tara;da;staffire;per;avere;il;netto,Tara da staffire per avere il netto
862,862,ara;Dio;Era,UN ara Dio LI B Era,Una;radio;libera,Una radio libera
863,863,bacca;oli,bacca L oli D O,Baccalo;lido,Baccalo lido
864,864,macaco;re;eco;orata,A macaco N re T eco L orata,Amaca;con;rete;colorata,Amaca con rete colorata
865,865,melo;di;amo;sedile;ha,melo di EF amo sedile ha R,Melodio;effame;so;dilera,Melodio effame so dilera
866,866,irato;reo;timo,T irato reo T timo,Tiratore;ottimo,Tiratore ottimo
867,867,orata;cagna,M orata C cagna,Mora;taccagna,Mora taccagna
868,868,rime;rime;orti,OPP rime rime N O F orti,Opprimi;e;rime;forti,Opprimi e rime forti
869,869,si;Che;fa;Cile,si Che fa Cile,Sichefà;cile,Sichefà cile
870,870,sante;irosa,CRI sante M irosa,Crisantemi;rosa,Crisantemi rosa
871,871,on;anni;si,S on N anni NE si,Sonanni;nesisti,Sonanni nesisti
872,872,seme;isba;lime,seme DIT isba G lime N O,Se;mediti;sbagli;meno,Se mediti sbagli meno
873,873,pointer;oste;ali;peri;orso;remi,pointer ISP oste V ali D E peri L CO NC orso A P remi,Pointe;risposte;valide;per;il;concorso;a;premi,Pointe risposte valide per il concorso a premi
874,874,porta;letti;fiche;porta,IM porta N letti fiche AP porta TE,Importante;litteriche;apportate,Importante litteriche apportate
875,875,strada;sale;oli,CUO strada ST sale MAI oli,Cuosta;rad;astalé;a;maiolì,Cuosta rad astalé a maiolì
876,876,regge;pila;di,regge pila di AN E,Regge;piladiane,Regge piladiane
877,877,pesco;volto,PO pesco N volto,Pope;scovolto,Pope scovolto
878,878,teso;erta,AR teso FF erta,Arte;sofferta,Arte sofferta
879,879,rovi;sole;tane,P rovi N sole N tane,Provinole;nontane,Provinole nontane
880,880,versi;nidi;rette,versi O nidi P E rette,Versioni;d;iperette,Versioni d'iperette
881,881,medi;Cile,E SA medi FFI Cile,Esame;difficile,Esame difficile
882,882,Italia;micio;Ande,OSP Italia micio L Ande SI,Ospitali;amici;olandesi,Ospitali amici olandesi
