,idx,word_guesses,first_pass,solution_words,solution
586,586,dio;odi;odio,O dio S odi SSI odio,Odioso;dissiodio,Odioso dissiodio
587,587,Po;tinti,S Po tinti VU,Spot;in;tivù,Spot in tivù
588,588,rovere;cava,rovere R cava NA,Ro;vererca;vana,Ro vererca vana
589,589,ape;sante;dita,UN ape sante E R E dita,Una;pesante;eredità,Una pesante eredità
590,590,rane;tigre,AVE rane tigre CI,Aver;anetig;reci,Aver anetig reci
591,591,pie;asso;lati;razzi,A M pie D asso lati T E R razzi,Ampi;ed;assolati;terrazzi,Ampi ed assolati terrazzi
592,592,rio;conte;tordo,rio conte S tordo NO,Riocon;estordono,Riocon estordono
593,593,collo;la;tini;Adige;tini,collo la tini Adige tini,Collatini;adigetini,Collatini adigetini
594,594,picco;gulag;menti,picco L gulag N D A menti,Piccolo;gulagndamenti,Piccolo gulagndamenti
595,595,lepre;visi,BEL lepre visi O NI,Belle;previsioni,Belle previsioni
596,596,volta;muta,RI volta TE muta,Rivolta;temuta,Rivolta temuta
597,597,Ra;astro;nano,Ra O M astro RE nano,Raomastroreno;nano,Raomastroreno nano
598,598,avo;opera;ore,L avo R opera T ore,Lavoro;per;atoreatore,Lavoro per atoreatore
599,599,strada;rama,NE strada AC rama,Nestra;darama,Nestra darama
600,600,Capri;oca,Capri NT oca SA,Cap;rintoca;saa,Cap rintoca saa
601,601,su;re;avi;orti;ora,su BI re GR avi T orti M ora LI,Subire;gravi;tori;tromori,Subire gravi tori tromori
602,602,presepe;re;tori,IM presepe re N tori E,Imprese;pretorie,Imprese pretorie
603,603,fucine;Ale,fucine N O A P Ale,Fucine;n;oapale,Fucine n oapale
604,604,lenti;adipe;tori,V A lenti adipe S C A tori,Valentiad;ip;escatori,Valentiad ip escatori
605,605,assi;antere;ali,APP assi ON antere ali TY,Appassionante;realità,Appassionante realità
606,606,don;Carter;azze,S don R Carter R azze,Sondrac;terrazze,Sondrac terrazze
607,607,bus;riga;etto,S bus riga MI CH etto,Sbrigami;chetto,Sbrigami chetto
608,608,ballerino;topi;nato,CA ballerino topi C C O nato RE,Cabi;la;rena;notopicconato,Cabi la rena notopicconato
609,609,pastore;robuste,IM pastore robuste NSO,Imposto;rebo;stenso,Imposto rebo stenso
610,610,bradipi;anta;Ra,F I bradípì anta R A Ra,Fibrà;di;piante;tarà,Fibrà di piante tarà
611,611,tappeto;tori;colo,tappeto T tori D I colo,Tappettorio;didicolo,Tappettorio didicolo
612,612,un;oli,un CC oli E VE,Un;ccolo;lieve,Un ccolo lieve
613,613,duna;rami,RA duna rami CI,Radunar;amici,Radunar amici
614,614,arnia;sola,LI arnia N sola,Liarina;nascola,Liarina nascola
615,615,celle;tesa;ora,E C celle N tesa P ora,Eccellente;sapora,Eccellente sapora
616,616,cubo;tessitore,E cubo tessitore TO,Ecubote;si;stretto,Ecubote si stretto
617,617,tino;lord,S tino lord A,Stinola;donna,Stinola donna
618,618,prete;re;etti,prete S E re S etti,Preteser;esetetti,Preteser esetetti
619,619,barba;ratto,RU barba ratto LI,Rubar;battertili,Rubar battertili
620,620,rea;ore;oli,CU rea M ore V oli,Cure;amorevoli,Cure amorevoli
621,621,in;versi;edite;Enza,in versi ON edite ND Enza,Inversione;di;tendente,Inversione di tendente
622,622,epa;usto;presepe;rami,PR epa R usto R presepe rami CI,Preparùsto;presepere;per;amici,Preparùsto presepere per amici
623,623,Rodi;Giona;Ra,P Rodi Giona T U Ra,Prodigione;turara,Prodigione turara
624,624,tra;medi;dito,tra medi T R A dito RI,Trame;di;traditori,Trame di traditori
625,625,stola;rene;Ande,VA stola rene IL Ande SE,Vasto;lare;nelandese,Vasto lare nelandese
626,626,tende;rete;nera;tela;posa,AT tende rete nera M EN tela S posa,Attendere;tenereamente;la;sposa,Attendere tenereamente la sposa
627,627,con;arpa;re,IN con TR arpa re NTI,Incontrar;paramenti,Incontrar paramenti
628,628,presa;remo;tigri,presa GI remo MEN tigri GI,Presagire;momenti;grigi,Presagire momenti grigi
629,629,pia;chela;data;ginepro;oca;rami,SAp pia TE chela SBA data G ginepro V oca D rami,Sappiate;che;la;sbadatagginepro;vovoca;drami,Sappiate che la sbadatagginepro vovoca drami
630,630,vita;leva;prete,E vita leva NE prete SE,Evite;la;vane;preteste,Evite la vane preteste!
631,631,primo;remi,primo P remi O,Primop;remio,Primop remio
632,632,in;licei,in FE licei B I,Infeleci;ebibi,Infeleci ebibi
633,633,ara;faro,C ara F faro TTA,Carafar;otta,Carafar otta
634,634,fiori;re;re;menti,IN fiori re I re GO L A menti,Infioreire;i;regolamenti,Infioreire i regolamenti
635,635,favo;sai;presa,favo L O sai M presa,Favolosa;impresa,Favolosa impresa
636,636,est;ancia,R est obliged,Restob;obliged,Restob obliged
637,637,ante;Diana,P I ante Diana NAS,Piante;di;ananas,Piante di ananas
638,638,disco;ore;strato,disco R S ore GI strato,Discorso;registratore,Discorso registratore
639,639,oste;cose;lenza;sci,D oste NI cose L lenza sci T A,Dostenico;salez;zascita,Dostenico salez zascita
640,640,bilia;tori,A bilia T tori,Abili;attori,Abili attori
641,641,ostessa;lega;tea;reti,QU ostessa E lega N tea reti NO,Quostesse;elegante;arte,Quostesse elegante arte
642,642,la;mesti,la mesti FA SE,Lame;stifase,Lame stifase
643,643,Adige;nove,ST Adige nove SI,Stadi;genovesi,Stadi genovesi
644,644,avolo;avi;Cita,F avolo S avi N Cita,Favolosa;vincita,Favolosa vincita
645,645,arpa;Era;peri;corno,D arpa LIB Era peri L D E corno,Dar;palibè;rapieri;del;ed;corno,Dar palibè rapieri del ed corno
646,646,unta;bus;ciocco,unta bus ciocco,Un;tabù;sciocco,Un tabù sciocco
647,647,madido;are;mina;tennisti,PRI madido M IN are DO mina tennisti SSO,Primad;io;dominare;domina;tt;nisten,Primadio dominare domina tt nisten
648,648,ara;prese;zio;negra;Sem;ode,UN ara P prese N T A zio negra F I Sem ode R NA,Una;apparentesenza;iogra;fisemode,Una apparentesenza iogra fisemode
649,649,bacca;teca;asta,bacca R A teca N asta,Baccarate;c;anastà,Baccarate c anastà
650,650,pedine;con;re,pedine D A con re V A,Pedineda;conre;vavare,Pedineda conre vavare
651,651,turbato;tesi,turbato G tesi N TE,Tur;bategtese;nte,Tur bategtese nte
652,652,rum;Neda;secchi,AG rum Neda N secchi TI,Agrume;dandeschi,Agrume dandeschi
653,653,cardi;est;dente,cardi N est R I dente,Cardine;stridente,Cardine stridente
654,654,conti;are;UNO,conti N U are UNO R,Continuare;un;onor,Continuare un onor
655,655,ala;chef;ape,M ala TO chef ape NA,Maltra;che;fa;pena,Maltra che fa pena
656,656,arco;roso;mano,arco roso mano,Arcroso;mano,Arcroso mano
657,657,tre;nodi;tori,tre nodi M I N A tori,Treno;di;minatori,Treno di minatori
658,658,tetto;rosa;ile,tetto P rosa D ile O NI,Tettoprò;sa;dileoni,Tettoprò sa dileoni
659,659,peri;di;tra;orsi,peri O di tra S C orsi,Periodi;trascorsi,Periodi trascorsi
660,660,pero;nata;lama;ante,PE pero nata lama C C ante,Peponatola;maccante,Peponatola maccante
661,661,are;est;ape;ala;rea,F are F est ape R L ala U rea,Fare;festa;per;la;lurea,Fare festa per la lurea
662,662,capo;est,IN capo est RI,Incapoe;streri,Incapoe streri
663,663,sposi;ode;erte,DI sposi TIV ode GIT erte,Dispositivo;degittere,Dispositivo degittere
664,664,Ra;radice;ami,PE Ra radice R ami CA,Pera-di;ce;ramicama,Pera-di ce ramicama
665,665,rie;ara,rie R ИП ara TO,Ripera;patarato,Ripera patarato
666,666,letti;avi;ore;ala;onda,L letti D avi ore R ala F I onda,L;letti;da;vivero;re;la;fionda,L'letti da vivero re la fionda
667,667,asso;asso;ape;asso;osa,C asso DE assodi S ape assoo GN IC osa,Cassode;as;sodispa;pesa;coni,Cassode as sodispa pesa coni
668,668,Po;boa,CU Po boa TO,Cupo;boato,Cupo boato
669,669,favola;nata,CUF favola G nata,Cufava;fognata,Cufava fognata
670,670,prete;remo;eco;dita,prete ND E remo LT eco M O dita,Pretenderemo;lette;comodita,Pretenderemo lette comodita
671,671,ala;Torino,L ala Torino NO,L;alatori;nono,L'alatori nono
672,672,area;sardi;porta;porta,C area sardi porta I N porta,Cares;ardita;di;porta;in;porta,Cares ardita di porta in porta
673,673,radar;mine,radar I mine S E,Radar;iminese,Radar iminese
674,674,topo;tulle;tine,topo NE S tulle RA N tine,Toponestu;lertantine,Toponestu lertantine
675,675,lama;toro,lama T toro TTO,Lamattoro;toto,Lamattoro toto
676,676,arabo;lava;elica,P arabo lava N G elica,Parabola;van gelica,Parabola van gelica
677,677,astri;aratro;rade,L astri C aratro N T rade,Lastracar;attorrade,Lastracar attorrade
678,678,in;denti;pera;tasca,in CI denti S pera S tasca LA,Incidenti;sp;erast;ascala,Incidenti sp erast ascala
679,679,nasi;seghe;nata,U nasi G NO seghe TTI nata,Una;signo;seghettinata,Una signo seghettinata
680,680,avi;ara;avola,L avi T ara PID avola,La;vita;rapida;vola,La vita rapida vola
681,681,asse;lima;canti,T asse L lima N canti,Tasselli;mancanti,Tasselli mancanti
682,682,tine;mela;alte;nati,I tine RA mela alte R nati VO,Itinerame;latentitativo,Itinerame latentitativo
683,683,pala;oca;rosa;mi,pala PP oca N O rosa R mi,Palapo;canoro;sarmi,Palapo canoro sarmi
684,684,chino;cubo;cubo;para,chino N cubo S CE cubo S para,Chi;non;cobosce;cubospara,Chi non cobosce cubospara
685,685,erta;iris;armi,AV erta NT iris P armi,Aver;tanti;risparmi,Aver tanti risparmi
686,686,aro;are;alata,UN aro S are G alata,Una;rosa;regalata,Una rosa regalata
687,687,massi;Ra,massi LU Ra TI,Mas;illustrati,Mas illustrati
688,688,attori;diva;posa,T R attori diva I posa TO,Trattoridiva;posatoto,Trattoridiva posatoto
689,689,neri;rose,P E neri G O rose,Pene;rigorose,Pene rigorose
690,690,sole;est;Adige;tee;cinta,sole T est O RI Adige N tee MI cinta,Soletto;riade;di;gente;emicinta,Soletto riade di gente emicinta
691,691,ambi;timo;ori;retti,ambi E N timo LT ori ST retti,Ambienti;molto;ristretti,Ambienti molto ristretti
692,692,orto;nidi;ala,P orto nidi P ala ZZI,Portoni;di;palazzo,Portoni di palazzo
693,693,rosa;onde,PA rosa F onde,Pasora;saffonde,Pasora saffonde
694,694,avo;rospo,avo N CE rospo,Avonce;ro;spopo,Avonce ro spopo
695,695,stoffa;pero;soma;finale,stoffa pero soma finale,S;toffapero;somafile,S'toffapero somafile
696,696,re;re;fa,SP re CA re re fa DI,Sprecare;refadi,Sprecare refadi
697,697,sol;telo;di,"sol telo di AT, I",Soltel;odiatti,Soltel odiatti
698,698,targa;oro,VES targa G oro,Vestarga;gorgo,Vestarga gorgo
699,699,est;arca,P est arca LLI,Pestar;calli,Pestar calli
700,700,giare;Eros,giare C Eros SA,Giacero;sasa,Giacero sasa
701,701,pendola;menti,AM pendola R A menti,Ampè;doloramenti,Ampè doloramenti
702,702,tenda;casa;portone,F tenda STI casa portone LE,Ftendasti;casap;ot;ononelle,Ftendasti casap ot ononelle
703,703,rema;redi;zaino,T rema redi S P A zaino,Tremare;di;spazaino,Tremare di spazaino
704,704,auto;re,C auto E re,Cauto;erecre,Cauto erecre
705,705,tende;rea;arco,A T tende rea L V arco,Attendere;al;varco,Attendere al varco
706,706,anta;pollo,S anta pollo NIA,Santa;Pollonia,Santa' Pollonia
707,707,est;Tigri;Giove;oli,V est I Tigri Giove RD OG N oli,Vestiti;grigioverdognoli,Vestiti grigioverdognoli
708,708,assi;ori;riso,M assi CCI ori NF riso,Massicciori;infriso,Massicciori infriso
709,709,rete;ori;avi;seno;ami,NO rete P ori L avi TA seno N ami,Non;opere porile;va;ita;se;non;ami,Non opere porile va ita se non ami
710,710,numero;mano,numero mano,Numo;romano,Numo romano
711,711,arto;cibo;Erato,REP arto cibo R TI Erato,Reparti;cibotiterato,Reparti cibotiterato
712,712,re;nato,MIT re PIA nato,Mitre;pianato,Mitre pianato
713,713,Asti;nidi;rocca,B Asti O nidi rocca TI,Bastioni;diroccati,Bastioni diroccati
714,714,rosi;tassi;est,P rosi tassi LV est RO,Prosità;s;i;stilvestro,Prosità s. stilvestro
715,715,teda;ante,teda N Z ante,Te;danzante,Te danzante
716,716,ami;arpa;tino;etto,ami C arpa N tino B etto LA,Amica;rampanti;nobe;totola,Amica rampanti nobe totola
717,717,est;pere;avi;tori,F est A pere X avi A tori,Festa;per;ex;aviatori,Festa per ex aviatori
718,718,in;redi;tea;rosa,in G redi E N tea M rosa,Ingridente;ambrosa,Ingridente ambrosa
719,719,elfi;Eros;adipe,B elfi OR Eros adipe SCO,Bel;fiorer;osa;di;pesco,Bel fiorer osa di pesco
720,720,rei;la;epe,F A rei ł preceder la S epe,Fare;il;precederla,Fare il precederla
721,721,menti;rovi;rovi,A U menti T rovi FF rovi,Aumenti;troffrovi,Aumenti troffrovi
722,722,Verdi;are,DO Verdi S F are,Dover;disfare,Dover disfare
723,723,sitar;tra;tiare;pale,VI sitar tra tiare C E pale RMO,Visitar;tatraie;care;pelaremo,"Visitar tatraie, care, pelaremo"
724,724,sci;rami;conti,sci rami conti,Scirami;conti,Scirami conti
725,725,alci;gobbo;re,C alci ATO gobbo re,Calciato;go;bobbero,Calciato go bobbero
726,726,gogna;topo,A gogna topo STO,Agognato;posto,Agognato posto
727,727,Ero;tea;nari,Ero I CI tea I O nari,Eroici;teaitonari,Eroici teaitonari
728,728,re;conta;nati,re NT I conta M I nati,Retinti;campionati,Retinti campionati
729,729,pere;remi;ali;dit,pere S T remi M ali R I M E dit,Per;estremi;mali;rimedi;tedi,Per estremi mali rimedi tedi
730,730,ave;avi,ave R L avi N TA,Averla;vinta,Averla vinta
731,731,Ares;nidi;manti,F Ares OG nidi SAR manti,Fare;sogni;disarmanti,Fare sogni disarmanti
732,732,rosa;rosa;rosa;tema;pera;rosa;mani,C rosa DE rosa rosa L p rosa tema S pera rosa L DO mani,Crosader;osa;rossalpro;sa;tempera;per;asaldo,"Crosader osa rossalpro, sa tempera per asaldo"
733,733,gerle;assi;diari;lane,LEG gerle M assi ME diari STO lane,Legger;le;massime;di;aristorlane,Legger le massime di aristorlane
734,734,sol;tre;eco,E sol tre S T eco,Esoltre;steteco,Esoltre steteco
735,735,Australia;enti,CL Australia M BI enti,Clastralità;mbienti,Clastralità mbienti
736,736,attico;raggio,P attico raggio SI,Patti;coraggiosi,Patti coraggiosi
737,737,data;nari,"data TI , nari A","Datati;,;narià","Datati, narià"
738,738,tra;Marocco;etto,ES tra RSI Marocco L etto,Estrasimaro;co;colletto,Estrasimaro co colletto
739,739,luce;di;tasca,I luce di OS tasca,I Lu;ce;diosta;sca,I Lu ce diosta sca
740,740,meduse;tea;fa;ode;rosi,meduse N tea F fa T T ode C O rosi,Medu;sente;affatto;decorosi,Medu sente affatto decorosi
741,741,re;tape;osti,P re tape S C osti,Pretape;scosti,Pretape scosti
742,742,stie;stie,B E stie R E stie,Bestie;restie,Bestie restie
743,743,peri;redi;etto,S U peri O redi R etto,Superiore;diretto,Superiore diretto
744,744,Vietnam;ore,A Vietnam I N ore,Aviat;ominore,Aviat ominore
745,745,fiori;rime;sci;pera,fiori T T rime sci O pera NTI,Fiorittrì;mi;scioperanti,Fiorittrì mi scioperanti
746,746,assi;armi;va;re,SC assi N armi R va TU re,Scassinar;mirvature,Scassinar mirvature
747,747,rande;aste;Rodi;ore,G rande MO N aste Rodi S U ore,Grandé;nomanastero;di;suore,Grandé nomanastero di suore
748,748,anca;ali;col;ora,GR anca V ali col C ora TO,Gran;cavalicolo;coronato,Gran cavalicolo coronato
749,749,sacco;ala;di;mela;ore,sacco L G ala di di C O mela L ore,S;accogla;d;idi;con;melaore,S'accogla d'idi con melaore
750,750,Fermat;est,AF Fermat est AR,Afffermate;star,Afffermate star
751,751,con;topo;ala,con topo C OS ala,Conto;poco;salala,Conto poco salala
752,752,Ande;astro;nomi,ST Ande NOG astro nomi CO,Stand;enogastro nomico,Stand enogastro nomico
753,753,Eva;ore;scale,Eva S ore F I scale,Evasore;fiscali,Evasore fiscali
754,754,area;cani;otre;Dante,ST area cani M otre P I Dante,Stae;ric;animo;trepidante,Stae ric animo trepidante
755,755,seduti;toro;riva,seduti S toro S E riva,Sedutissoro;seriva,Sedutissoro seriva
756,756,ali;coni;tiri,M ali N coni tiri R SO,Malinconiti;riso,Malinconiti riso
757,757,denti;odi;Ati;tori,I denti odi IZZ Ati tori TA,Identiodio;izzattori;t;italiana,Identiodio izzattori t italiana
758,758,capi;Giganti,capi E N Giganti C H E,Capingiga;gantiche,Capingiga gantiche
759,759,asso;giraffe,SP asso giraffe MI,Spassogir;affemi,Spassogir affemi
760,760,viole;mani,viole NTI U mani,Violenti;umani,Violenti umani
761,761,auto;stranieri;ali;corso,U auto stranieri L ali I S corso,Uau;tostrani;e;rilali;iscorso,Uau tostrani e rilali iscorso
762,762,mici;di;lime;corni,mici di A lime C corni S MI,Micidiali;meccorni,Micidiali meccorni
763,763,ala;nidi;asino;oro,ES ala ZI O nidi G asino D oro,Esalazioni;di;gas;inodoro,Esalazioni di gas inodoro
764,764,Bambi;note;divo;do,Bambi note divo do,Bambino;divo do,Bambino divo do
765,765,esca;remo;ore,P esca remo R M ore,Pescare;morore,Pescar morore
766,766,colo;trono,colo S trono TO,Colostro;noto,Colostro noto
767,767,stendino;ginestra,stendino RI ginestra NA,Sten;di;norigine;strana,Sten di norigine strana
768,768,divi;tori;di;arsi,divi R S A tori E di B arsi,Divisato;riedi;di;barsi,Divisato riedi di barsi
769,769,cella;reo;in,MA cella reo V in I,Macellare;ovini,Macellare ovini
770,770,presepe;fette;tomaia,presepe R fette DI tomaia NI,Prese;perfette;di;tomaiani,Prese perfette di tomaiani
771,771,ava;are;are,ava N Z are are T E,Avanzare;a;rete,Avanzare a rete
772,772,asse;otri;strale,asse G N otri ME strale,Assegno;trimestrale,Assegno trimestrale
773,773,Alpi;arditi;ore,P Alpi T arditi M ore,Palpitare;di;timore,Palpitare di timore
774,774,alba;aratri;est,S alba C aratri est E,Salbaca;r;triestre,Salbaca r triestre
775,775,rete;Roma;tic,AR rete A Roma tic O,Arretea;romatico,Arretea romatico
776,776,mine;Ra;eco;ave,mine S T Ra eco N F ave,Minestrae;con;fave,Minestrae con fave
777,777,Belgio;rejoneador;mani,Belgio C A rejoneador mani STA,Bel;giocare;joneadora,Bel giocare joneadora
778,778,porta;olio,porta CHI olio RO,Portachiolio;l;ioro,Portachiolio l'ioro
779,779,orme;colo,EN orme ZOC colo,Enorme;zoccolo,Enorme zoccolo
780,780,alci;manti;ore,M alci manti D A M ore,Malc;imantadi;a;morore,Malc imantadi a' morore
781,781,amo;ore;ali,F amo S ore ali T Y,Famoso;realità,Famoso realità
782,782,Edipo;chiave;re,Edipo chiave re,È;di;Pochia;verre,È di Pochia verre
783,783,odi;sta;targa;Ra,C odi sta targa Ra TO,Codista;tagra;garato,Codista tagra garato
784,784,con;tori;ara,con tori N C ara T O,Conto;rincarato,Conto rincarato
785,785,stop;erba;are,PO stop erba L L are,Posto;per;ballare,Posto per ballare
786,786,api;orologio;lidi;nato,L api orologio BI lidi SE G nato RI,Lapi;oro;logio;bilidisegnatori,Lapi oro logio bilidisegnatori
787,787,mari;onori,TRA mari NG onori,Tramari;gonori,Tramari gonori
788,788,su;per;bidoni,su per bidoni,Superbi;doni,Superbi doni
789,789,orma;enorme,RIF orma R enorme,Riformare;norme,Riformare norme
790,790,Asti;seri;zebre;rena,STI Asti S seri Z zebre rena I,Stati;sersierizzer;per;enaï,Stati sersierizzer per enaï
791,791,navi;tosa;ava;in,U navi S tosa CR ava TT A R in,Una;visposta;scravata;rint,Una visposta scravata rint
792,792,Ate;tra;cori,UN Ate tra cori N A,Una;testa;corinna,Una testa corinna
793,793,Ares;cena,F Ares cena TE,Fare;scenate,Fare scenate
794,794,agli;agli;est;menti,T agli agli I NV est I menti,Tagli;agli;invenimenti,Tagli agli invenimenti
795,795,valle;tese,valle T tese X Y,Vallettes;exy,Vallettes exy
796,796,anta;rei;ali;nona;odi;melograno,C anta UT O rei T ali ali A nona L odi melograno N,Cantautore;italiano;daldino;Dì;Mela,Cantautore italiano daldino Dì Mela
797,797,nano;re;tulle;nove,U nano IO re tulle nove LA,Una;noiore;tullenovela,Una noiore tullenovela
798,798,remi;seno;vela,T remi S seno vela D Y,Tre;misse;n;ovela;ladì,Tre misse n ovela ladì
799,799,Ate;fondo;otre,M Ate RI fondo R otre,Materei;fondotre,Materei fondotre
800,800,erba;Eva;denti,S erba RIM Eva denti M A,Serbari;mevadenti;timma,Serbari mevadenti timma
801,801,Poe;Nike;ali,Poe SI Nike C ali CA,Poesin;ikecalicalica,Poesin ikecalicalica
802,802,teste;di;urne,PRO teste di urne,Proteste;diurni,Proteste diurni
803,803,picco;arca;Eros,picco L arca SCH Eros A,Piccola;rascè;rosa,Piccola rascè rosa
804,804,scale;netta;chef;riva,scale netta chef riva,Scalenettà;che;friva,Scalenettà che friva
805,805,13;steppe,[Un numero... sui pantaloni] RIR steppe SE,Unnumo;ristesteppe,Unnumo ristesteppe
806,806,pie;Eva,pie D Eva LGO,Piede;valgo,Piede valgo
807,807,moka;nero;antico,moka nero M antico,Mokanero;mantico,Mokanero mantico
808,808,di;scodella;ona,di scodella C ona S,Disco;della;conas,Disco della conas
809,809,re;amo;tra;onda,re C L amo tra F onda TO,Reclamo;trafondato,Reclamo trafondato
810,810,Po;Uri,Po S C Uri,Poscu;ruri,Poscu ruri
811,811,accetta;eco;si;liuti,accetta R eco N si G liuti LI,Accettare;consigli;utili,Accettare consigli utili
812,812,ante;Adige;va,L AL ante RN Adige NO va,La;lanterna;di;genova,La lanterna di genova
813,813,ceri;tine,N O ceri E S tine,Noce;rie stine,Noce rie stine
814,814,Alpi;tea;tesa,P Alpi TAN tea T tesa,Palpitante;attesa,Palpitante attesa
815,815,romani;ape;etto,GI romani C ape RF etto,Gi romanica;perfetto,Gi romanica perfetto
816,816,radi;nate;remi,G radi nate G remi T E,Gradinate;gremite,Gradinate gremite
817,817,tesa;Ionio;roseti,MOL tesa NZ Ionio N E roseti,Molte;sanzioni;onerosi,Molte sanzioni onerosi
818,818,oli;noci;antenne,T OP oli noci N Q U antenne,Topolino;cignantenne,Topolino cignantenne
819,819,di;diva;tesi,S di E diva tesi SI,Sdiedi;va;tesi;sisi,Sdiedi va tesi sisi
820,820,rizomi;droghe;agli,F rizomi droghe R P agli A,Frizomido;ghepallia,Frizomido ghepallia
821,821,avo;anno;nato,L avo R anno FFI nato,Lavorno;nffinato,Lavorno nffinato
822,822,ali;erta,L ali B erta,La;libertà,La libertà
823,823,Stan;are;eredi,Stan T are L eredi N I,Stanterare;le;redini,Stanterare le redini
824,824,are;etto,F are FF etto,Far;effetto,Far effetto
825,825,pieno;tede;lati,COP pieno tede L lati VU,Coperi;note;delati;livù,Coperi note delati livù
826,826,est;remo;rigo;re,est remo rigo re,Estremo;rigore,Estremo rigore
827,827,ala;coni;chiostro,C ala M A I coni N chiostro,Calamai;con;inchiostro,Calamai con inchiostro
828,828,tra;man;uova,tra man uova,Trama;nuova,Trama nuova
829,829,vela;ali,PIN vela N TR ali,Pinev;alternali,Pinev alternali
830,830,si;tara;menta,MU si tara O R menta,Musita;ra;ormenta,Musita ra ormenta
831,831,oli;mente;oli;oca;tori;tomaia,S oli TA mente F angoli oli GI oca tori D A T tomaia,Solitamente;fa;con;l;oliogiocati;';oridat,Solitamente fa con l oliogiocati' oridat
832,832,menti;pia;oli,M O menti pia CE V oli,Momenti;piacevoli,Momenti piacevoli
833,833,osso;tina;mici,GR osso tina CO mici TA,Grosstina;comicita,Grosstina comicita
834,834,con;danza;intere,con COR danza D intere SSI,Concordanza;d;interessi,Concordanza d'interessi
835,835,vale;avo;cero,vale R L avo cero CA,Valer;la;voce;roca,Valer la voce roca
836,836,raggio;oli;tic,CO raggio SAP oli tic A,Coraggiosa;politica,Coraggiosa politica
837,837,in;ile;riso,in U T ile SF riso,Inutile;sfriso,Inutile sfriso
838,838,rio;epa;rose,rio L T epa U rose,Riolette;paurose,Riolette paurose
839,839,serra;remo;tori,E serra remo L tori S O,Eserrare;molto;riso,Eserrare molto riso
840,840,telo;remo;in,IS telo remo L in MA,Istelore;molin;mama,Istelore molin mama
841,841,ambi;tea;re;dita,ambi tea re dita,Ambite;aeredità,Ambite aeredità
842,842,alano;lettori,alano I F lettori,Alano;iflettori,Alano iflettori
843,843,cava;si,AL cava S si,Alcava;sissi,Alcava sissi
844,844,va;va;espressi,E va SI va espressi ON E,Evasiva;espressione,Evasiva espressione
845,845,assi;seri,FAL assi seri E,Falass;serie,Falass serie
846,846,ali;nasi;liana,S ali nasi C I liana,Salinas;siciliana,Salinas siciliana
847,847,Po;rete;poli,Po VE rete N D O poli,Povere;tendopoli,Povere tendopoli
848,848,ritto;Raffa;lista,SC ritto Raffa CH I lista,Scrittor;affichilista,Scrittor affichilista
849,849,pia;rete;conti,S pia NA rete R conti,Spianare;terconti,Spianare terconti
850,850,lama;oca;oca;oca,lama T oca L CI oca RI oca,L;amato;calcio;carica,L'amato calcio carica
851,851,in;lire;ami,in U T I lire C L ami,Inutili;reclami,Inutili reclami
852,852,serra;ante,LA serra D I ante,Laser;radiante,Laser radiante
853,853,cani;alata,RA cani NS alata,Raca;nis;salalata,Raca nis salalata
854,854,mora;re;con;divi,mora C E re con divi SO,Moracere;condiviso,Moracere condiviso
855,855,rive;rive;chiavi,rive D E rive C chiavi,Rivederi;e;vecchi;avi,Rivederi e vecchi avi
856,856,menta;si;pero,MO menta NE si CU pero,Momentane;sicupero,Momentane sicupero
857,857,con;ori;festa,con T ori F festa,Conto;rifefesta,Conto rifefesta
858,858,tre;nani;toboga;neri,E S tre nani toboga neri A,Estrena;nitoboganeria,Estrena nitoboganeria
859,859,curie;eco,OS curie eco PI,Oscuri;ecopi,Oscuri ecopi
860,860,tait;ossa,tait OL ossa L I,Taito;lossalili,Taito lossalili
861,861,rada;stiva;pera;vere;etto,TA rada S stiva RE pera vere I L N etto,Tara;da;stivare;per;avere;il;netto,Tara da stivare per avere il netto
862,862,ara;dio;Era,UN ara dio LI B Era,Una;radio;libera,Una radio libera
863,863,pera;olivi,pera L olivi D O,Pera-lo;livido,Pera-lo livido
864,864,macaco;re;tic;orata,A macaco N re T tic L orata,Amaca;con;rett;iclorata,Amaca con rett iclorata
865,865,melo;di;amo;teso;Ra,melo di EF amo teso Ra R,Melodie;famote;so;sarar,Melodie famote so sarar
866,866,irato;reo;rosa,T irato reo T rosa,Tiratore;ostro,Tiratore ostro
867,867,orata;cane,M orata C cane,Mora;taccane,Mora taccane
868,868,rime;rime;orti,OPP rime rime N O F orti,Opprimeri;e;nome;forti,Opprimeri e nome forti
869,869,si;Che;fa;Cile,si Che fa Cile,Sichef;accile,Sichef accile
870,870,sante;irosa,CRI sante M irosa,Crisantemi;rosa,Crisantemi rosa
871,871,T;tese;si,S T N tese NE si,Stntese;newsie,Stntese newsie
872,872,re;isba;lime,re DIT isba G lime N O,Re;ditis;baglime;nome,Re ditis baglime nome
873,873,pointer;osti;ali;peri;orso;remi,pointer ISP osti V ali D E peri L CO NC orso A P remi,Pointe;risposti;valide;per;il;concorsò;a;premio,Pointe risposti valide per il concorsò a premio
874,874,porta;ante;fiche;porta,IM porta N ante fiche AP porta TE,Importante;ficheappo;portate,Importante ficheappo portate
875,875,strato;olio;oli,CUO strato ST olio MAI oli,Cuosto;tro;stolio;i;maioli,Cuosto tro stolio i maioli
876,876,regge;pila;ritti,regge pila ritti AN E,Regge;pilartiti,Regge pilartiti
877,877,mora;volto,PO mora N volto,Pomo;ranvolto,Pomo ranvolto
